ads_id,atypicality_distribution,atypicality_value_count,atypicality_average,atypicality_disagreement,atypicality_majority,atypicality_majority_percentage,dataset
0/149440.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/149710.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/150630.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/151740.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/153260.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/154650.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/15520.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/155330.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/155550.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/159880.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/162200.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/162380.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/163080.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/164370.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/164410.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/17870.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/19090.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/22500.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/23370.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/24640.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/25040.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/25100.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/27250.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/28800.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/29180.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/29330.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/29790.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/29940.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/3100.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/31560.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/31760.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/31790.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/32750.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/33040.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/33330.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/33560.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/34380.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/35290.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/35880.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/36610.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/39490.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/40080.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/41540.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/41830.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/42030.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/42860.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/44070.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/44180.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/45180.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/46270.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/48330.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/49280.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/50570.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/51120.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/52780.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/52880.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/53430.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/54530.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/57610.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/58170.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/58760.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/58820.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/58920.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/6040.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/60880.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/61200.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/61760.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/62690.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/62750.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/63150.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/63560.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/63740.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/65690.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/6610.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/66420.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/67040.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/67140.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/67330.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/70650.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/70690.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/72640.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/73270.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/76480.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/76500.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/76610.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/79100.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/80810.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/80880.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/82870.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/84530.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/84660.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/85640.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/85660.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/85760.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/86630.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/86710.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/87010.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/8800.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/88850.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/89100.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/90950.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/92290.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/94270.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/94790.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/95070.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/95190.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/95560.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/96070.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/96260.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
0/96470.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/96530.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/97420.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/97470.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
0/98360.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/98770.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
0/99140.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
0/99730.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/100851.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/101881.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/10231.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/102331.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/104241.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/104881.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/106641.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
1/106801.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/107441.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
1/107461.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/107841.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/108211.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/112741.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/115181.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
1/116071.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/116471.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
1/116681.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/11681.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/11841.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/118961.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
1/119231.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/123631.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/123811.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/124791.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/126861.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/127261.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/127631.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/12771.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/127841.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/128961.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
1/129051.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/13291.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/134741.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/135021.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/135341.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
1/136821.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/137131.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/138691.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/140201.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/140691.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/141411.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/141621.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/142291.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
1/142741.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/151021.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
1/151061.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/151481.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/151971.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/165031.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/165581.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
1/26381.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/26511.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/271.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/2821.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
1/28241.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/31971.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/34881.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
1/35581.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/37391.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/52511.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/69451.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
1/85721.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
1/97731.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/105352.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/105362.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/105842.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/11752.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/123342.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/123782.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
2/129702.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/129972.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/130162.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/137082.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/14962.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/155642.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
2/158652.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/158682.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/158772.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/2522.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/30842.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/30992.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/45962.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/46132.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/48232.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
2/48312.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/48892.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/50732.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/51052.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
2/51332.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
2/52402.jpg,"[0, 0, 1]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/52542.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/52722.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
2/52772.jpg,"[0, 1, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
2/53982.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/54382.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/54522.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/54882.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/55112.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
2/58592.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/58822.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/60792.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/60872.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/65212.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/65382.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/66012.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/66072.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/66152.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/66692.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/67092.jpg,"[1, 0, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/69172.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/6952.jpg,"[0, 1, 0]","{0: 2, 1: 1}",0.3333333333333333,0.22222222222222224,0,0.67,train
2/70742.jpg,"[1, 0, 1]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
2/71682.jpg,"[1, 1, 1]",{1: 3},1.0,0.0,1,1.0,train
2/77062.jpg,"[0, 0, 0]",{0: 3},0.0,0.0,0,1.0,train
2/77762.jpg,"[1, 1, 0]","{0: 1, 1: 2}",0.6666666666666666,0.22222222222222224,1,0.67,train
